製品名 ,ワイヤレス筋電センサ（乾式＋加速度） ,,,,,
計測時ID ,12,,,,,
計測開始時刻 ,00/00/00 00:08 ,,,,,
サンプリング周波数 ,1000,,,,,
シーケンス数 ,20000,,,,,
PGAゲイン ,x12 ,,,,,
補正値キー ,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF ,,,,,
コメント , ,,,,,
ファイル保存形式, 演算データ,,,,,
シーケンス番号, EMG01, 加速度X, 加速度Y, 加速度Z ,,
426,0.0631,0.829,0.1607,-1.1375,,0.0631
427,0.2499,0.8161,0.1607,-1.1375,,0.2499
428,0.3631,0.829,0.1607,-1.1246,,0.3631
429,0.3206,0.8161,0.1607,-1.1375,,0.3206
430,0.2243,0.8676,0.1735,-1.1632,,0.2243
431,0.1763,0.8804,0.1607,-1.1503,,0.1763
432,0.1742,0.8804,0.1478,-1.176,,0.1742
433,0.2074,0.919,0.1607,-1.1632,,0.2074
434,0.1141,0.9061,0.1478,-1.1889,,0.1141
435,0.0142,0.919,0.1478,-1.1632,,0.0142
436,-0.013,0.9318,0.1735,-1.2017,,0.013
437,-0.0272,0.9447,0.1607,-1.2017,,0.0272
438,-0.0666,0.9447,0.1735,-1.2017,,0.0666
439,-0.0946,0.9447,0.1607,-1.2146,,0.0946
440,-0.2159,0.9575,0.1735,-1.2274,,0.2159
441,-0.2791,0.9704,0.1607,-1.2274,,0.2791
442,-0.1878,0.9575,0.1607,-1.2274,,0.1878
443,-0.1346,0.9575,0.1735,-1.2531,,0.1346
444,-0.1019,0.9704,0.1607,-1.2531,,0.1019
445,-0.0902,0.9704,0.1735,-1.2274,,0.0902
446,-0.0296,0.9961,0.1607,-1.2403,,0.0296
447,0.0394,0.9704,0.1735,-1.2274,,0.0394
448,-0.0171,1.0475,0.135,-1.2531,,0.0171
449,0.0438,1.0218,0.1607,-1.2403,,0.0438
450,0.0948,1.0218,0.1478,-1.2403,,0.0948
451,0.0895,1.0346,0.1478,-1.2146,,0.0895
452,0.0921,1.0346,0.1607,-1.2017,,0.0921
453,0.2079,1.0346,0.1607,-1.2146,,0.2079
454,0.2495,1.0475,0.1607,-1.2274,,0.2495
455,0.22,1.0475,0.1478,-1.2146,,0.22
456,0.124,1.0346,0.1478,-1.2274,,0.124
457,0.0655,1.0603,0.1478,-1.2274,,0.0655
458,-0.0023,1.0603,0.1478,-1.2146,,0.0023
459,-0.0792,1.0475,0.135,-1.2274,,0.0792
460,-0.0614,1.0475,0.135,-1.2274,,0.0614
461,0.0018,1.0218,0.135,-1.2403,,0.0018
462,0.099,1.0603,0.1221,-1.2403,,0.099
463,0.1682,1.0732,0.1221,-1.2531,,0.1682
464,0.1904,1.0603,0.1092,-1.266,,0.1904
465,0.1323,1.0603,0.1092,-1.2917,,0.1323
466,-0.0087,1.0732,0.0964,-1.266,,0.0087
467,-0.1148,1.086,0.1092,-1.266,,0.1148
468,-0.1456,1.0989,0.1092,-1.2788,,0.1456
469,-0.1938,1.0989,0.0835,-1.2788,,0.1938
470,-0.1817,1.0989,0.0964,-1.2788,,0.1817
471,-0.1404,1.1118,0.0835,-1.3045,,0.1404
472,-0.1124,1.0989,0.0707,-1.2917,,0.1124
473,-0.1442,1.1246,0.0578,-1.2917,,0.1442
474,-0.0977,1.0989,0.0578,-1.3045,,0.0977
475,-0.0179,1.086,0.0578,-1.2917,,0.0179
476,-0.1301,1.086,0.045,-1.2917,,0.1301
477,-0.1898,1.086,0.0578,-1.3174,,0.1898
478,-0.1789,1.1118,0.045,-1.3174,,0.1789
479,0.0235,1.0989,0.045,-1.3174,,0.0235
480,0.1584,1.0989,0.045,-1.3045,,0.1584
481,0.243,1.0989,0.045,-1.3045,,0.243
482,0.3599,1.086,0.0321,-1.2788,,0.3599
483,0.3563,1.086,0.0321,-1.2917,,0.3563
484,0.2226,1.086,0.0321,-1.2788,,0.2226
485,0.1698,1.0732,0.0321,-1.2917,,0.1698
486,0.2246,1.0603,0.0193,-1.3045,,0.2246
487,0.1833,1.0475,0.0193,-1.3045,,0.1833
488,0.136,1.0732,0.0193,-1.2917,,0.136
489,0.1614,1.0603,0.0064,-1.2788,,0.1614
490,0.0966,1.0218,0.0193,-1.3045,,0.0966
491,0.0464,1.0218,0.0321,-1.3045,,0.0464
492,0.0032,0.9832,0.0064,-1.3302,,0.0032
493,0.0215,0.9961,0.0064,-1.3302,,0.0215
494,0.0647,0.9832,0.0064,-1.3045,,0.0647
495,0.0544,0.9832,0.0064,-1.3302,,0.0544
496,-0.0209,0.9832,0.0064,-1.3302,,0.0209
497,-0.1137,0.9447,0.0064,-1.3174,,0.1137
498,-0.1931,0.9318,0.0064,-1.3045,,0.1931
499,-0.2125,0.9318,0.0064,-1.3174,,0.2125
500,-0.244,0.9318,0.0064,-1.3045,,0.244
501,-0.3158,0.9318,0.0064,-1.3045,,0.3158
502,-0.3607,0.919,0.0193,-1.3302,,0.3607
503,-0.3451,0.9704,0.0193,-1.3045,,0.3451
504,-0.3027,0.919,0.0193,-1.2917,,0.3027
505,-0.2017,0.919,0.045,-1.2788,,0.2017
506,-0.0646,0.9061,0.0578,-1.2788,,0.0646
507,0.0159,0.8933,0.045,-1.266,,0.0159
508,-0.0026,0.8804,0.0578,-1.266,,0.0026
509,0.0197,0.8804,0.0578,-1.2274,,0.0197
510,0.1226,0.8804,0.0707,-1.2146,,0.1226
511,0.2402,0.8804,0.0707,-1.2146,,0.2402
512,0.5547,0.8547,0.0578,-1.2017,,0.5547
513,0.5353,0.8676,0.0578,-1.176,,0.5353
514,0.3824,0.8418,0.0707,-1.176,,0.3824
515,0.3262,0.8161,0.0707,-1.176,,0.3262
516,0.0495,0.7647,0.0835,-1.176,,0.0495
517,-0.0382,0.7133,0.0707,-1.2146,,0.0382
518,0.0823,0.739,0.0578,-1.1632,,0.0823
519,0.2061,0.7647,0.0064,-1.176,,0.2061
520,0.2542,0.829,-0.0064,-1.176,,0.2542
521,0.1955,0.8547,-0.0064,-1.2146,,0.1955
522,0.1556,0.8804,0.0064,-1.2146,,0.1556
523,0.0591,0.8804,0.0193,-1.2531,,0.0591
524,-0.0451,0.8804,0.045,-1.2531,,0.0451
525,-0.143,0.8804,0.0707,-1.2788,,0.143
526,-0.1935,0.8547,0.0835,-1.2917,,0.1935
527,-0.2057,0.8676,0.0835,-1.2788,,0.2057
528,-0.1788,0.8547,0.0835,-1.2917,,0.1788
529,-0.1451,0.8547,0.0964,-1.2917,,0.1451
530,-0.1391,0.8418,0.1221,-1.3045,,0.1391
531,-0.1462,0.829,0.1092,-1.2788,,0.1462
532,-0.1009,0.8161,0.0964,-1.3045,,0.1009
533,-0.0303,0.8676,0.1092,-1.2917,,0.0303
534,0.013,0.8418,0.1092,-1.2917,,0.013
535,0.0256,0.8418,0.1092,-1.3045,,0.0256
536,0.0365,0.829,0.0964,-1.2917,,0.0365
537,-0.0145,0.8033,0.1092,-1.266,,0.0145
538,-0.1312,0.8033,0.1092,-1.2403,,0.1312
539,-0.2145,0.8033,0.0964,-1.266,,0.2145
540,-0.2983,0.8033,0.0964,-1.2274,,0.2983
541,-0.3291,0.7776,0.0964,-1.2146,,0.3291
542,-0.3187,0.7776,0.0964,-1.1889,,0.3187
543,-0.3205,0.7776,0.0964,-1.2017,,0.3205
544,0.0302,0.7776,0.0964,-1.176,,0.0302
545,0.5313,0.7776,0.0835,-1.1632,,0.5313
546,0.7168,0.7776,0.0835,-1.1632,,0.7168
547,0.7614,0.7776,0.0707,-1.1889,,0.7614
548,0.6282,0.7904,0.0835,-1.1503,,0.6282
549,0.4009,0.7904,0.0578,-1.1503,,0.4009
550,0.2394,0.7904,0.0578,-1.176,,0.2394
551,0.1504,0.7904,0.045,-1.176,,0.1504
552,0.0866,0.7776,0.045,-1.176,,0.0866
553,-0.0068,0.7647,0.045,-1.1889,,0.0068
554,-0.0944,0.7647,0.045,-1.2017,,0.0944
555,-0.2444,0.7776,0.0321,-1.2146,,0.2444
556,-0.2528,0.7776,0.045,-1.2403,,0.2528
557,-0.3247,0.7904,0.0321,-1.2403,,0.3247
558,-0.3422,0.7904,0.0193,-1.2917,,0.3422
559,-0.2734,0.8033,0.0193,-1.2917,,0.2734
560,-0.2774,0.8161,0.0321,-1.3045,,0.2774
561,-0.2953,0.7776,0.0321,-1.2788,,0.2953
562,-0.2903,0.7904,0.0578,-1.3045,,0.2903
563,0.0045,0.7904,0.0707,-1.3045,,0.0045
564,0.2433,0.7904,0.0707,-1.3045,,0.2433
565,0.4009,0.8033,0.0835,-1.3045,,0.4009
566,0.1925,0.7904,0.0707,-1.3302,,0.1925
567,0.1305,0.7776,0.0835,-1.2788,,0.1305
568,0.3253,0.7776,0.0835,-1.3045,,0.3253
569,0.4407,0.7904,0.0964,-1.2788,,0.4407
570,0.3393,0.7776,0.0835,-1.2917,,0.3393
571,0.2162,0.7647,0.0964,-1.266,,0.2162
572,0.1567,0.7904,0.0835,-1.2788,,0.1567
573,0.09,0.8033,0.0578,-1.266,,0.09
574,0.0149,0.7904,0.0707,-1.2788,,0.0149
575,-0.0545,0.7776,0.0835,-1.2788,,0.0545
576,-0.1119,0.7904,0.0707,-1.266,,0.1119
577,-0.1164,0.7904,0.0835,-1.2788,,0.1164
578,-0.1356,0.8033,0.0835,-1.3045,,0.1356
579,-0.1514,0.7904,0.0835,-1.3174,,0.1514
580,-0.1331,0.7904,0.0707,-1.2917,,0.1331
581,-0.1118,0.7904,0.0578,-1.2917,,0.1118
582,-0.0297,0.8033,0.0707,-1.2788,,0.0297
583,0.0325,0.8033,0.0707,-1.2917,,0.0325
584,0.0737,0.8033,0.0835,-1.3045,,0.0737
585,0.1521,0.7904,0.0835,-1.3302,,0.1521
586,0.2056,0.7904,0.0707,-1.2917,,0.2056
587,0.0801,0.7904,0.0707,-1.3174,,0.0801
588,0.0398,0.8033,0.0835,-1.3174,,0.0398
589,-0.0799,0.7904,0.0835,-1.3045,,0.0799
590,-0.1452,0.7776,0.0835,-1.2917,,0.1452
591,-0.2167,0.7904,0.0835,-1.3045,,0.2167
592,-0.2511,0.7904,0.0835,-1.2788,,0.2511
593,-0.1945,0.7776,0.0707,-1.3045,,0.1945
594,-0.0038,0.7904,0.0835,-1.3174,,0.0038
595,0.0877,0.7904,0.0707,-1.3302,,0.0877
596,0.157,0.7776,0.0707,-1.3302,,0.157
597,0.2309,0.7776,0.0578,-1.3431,,0.2309
598,0.2097,0.7776,0.0707,-1.3174,,0.2097
599,0.0958,0.7776,0.0707,-1.3302,,0.0958
600,0.0655,0.8033,0.0835,-1.356,,0.0655
601,0.0138,0.8033,0.0578,-1.356,,0.0138
602,0.0225,0.8033,0.0707,-1.3817,,0.0225
603,0.0576,0.829,0.0578,-1.356,,0.0576
604,-0.0508,0.8161,0.045,-1.356,,0.0508
605,-0.0849,0.7904,0.0578,-1.3688,,0.0849
606,-0.0859,0.8033,0.0578,-1.356,,0.0859
607,-0.0091,0.8033,0.0707,-1.356,,0.0091
608,-0.0097,0.829,0.0707,-1.356,,0.0097
609,-0.0848,0.8161,0.0578,-1.356,,0.0848
610,0.0755,0.8161,0.045,-1.3431,,0.0755
611,0.0283,0.8161,0.045,-1.3688,,0.0283
612,-0.1156,0.8161,0.0578,-1.3431,,0.1156
613,-0.1076,0.829,0.045,-1.356,,0.1076
614,-0.0253,0.829,0.0578,-1.356,,0.0253
615,0.0085,0.8161,0.045,-1.3431,,0.0085
616,0.0226,0.8161,0.0578,-1.3688,,0.0226
617,0.2412,0.8033,0.0578,-1.3688,,0.2412
618,0.4477,0.829,0.045,-1.3817,,0.4477
619,0.3489,0.829,0.045,-1.3688,,0.3489
620,0.168,0.8161,0.0578,-1.3945,,0.168
621,0.1135,0.8161,0.045,-1.3688,,0.1135
622,0.0437,0.8161,0.045,-1.356,,0.0437
623,-0.0035,0.8161,0.0578,-1.3431,,0.0035
624,-0.0151,0.8033,0.045,-1.356,,0.0151
625,-0.0086,0.8161,0.045,-1.356,,0.0086
626,-0.0028,0.8033,0.045,-1.3431,,0.0028
627,-0.0615,0.8161,0.045,-1.356,,0.0615
628,-0.1562,0.8033,0.045,-1.3688,,0.1562
629,-0.1087,0.8033,0.0578,-1.4074,,0.1087
630,0.1398,0.7904,0.0578,-1.3945,,0.1398
631,0.2928,0.7904,0.0578,-1.3817,,0.2928
632,0.0875,0.7776,0.0707,-1.4074,,0.0875
633,-0.09,0.7904,0.0707,-1.3688,,0.09
634,-0.0546,0.7904,0.0707,-1.3817,,0.0546
635,-0.0345,0.7776,0.0835,-1.3688,,0.0345
636,0.0193,0.7647,0.0707,-1.3688,,0.0193
637,0.0279,0.7519,0.0707,-1.3817,,0.0279
638,0.0534,0.7519,0.0835,-1.3688,,0.0534
639,0.1374,0.739,0.0964,-1.3688,,0.1374
640,0.0938,0.739,0.0964,-1.3945,,0.0938
641,0.0453,0.739,0.0964,-1.3945,,0.0453
642,0.0402,0.739,0.0835,-1.3945,,0.0402
643,0.0163,0.7647,0.0964,-1.3945,,0.0163
644,0.0062,0.7133,0.0835,-1.3817,,0.0062
645,-0.0087,0.7133,0.1092,-1.4074,,0.0087
646,-0.0025,0.6876,0.1092,-1.4074,,0.0025
647,-0.0188,0.6748,0.1092,-1.4074,,0.0188
648,-0.0415,0.6748,0.1092,-1.4202,,0.0415
649,-0.0605,0.6619,0.1092,-1.4202,,0.0605
650,-0.0387,0.6619,0.1221,-1.4074,,0.0387
651,-0.0129,0.6491,0.1221,-1.4202,,0.0129
652,0.0177,0.6491,0.135,-1.4459,,0.0177
653,0.0746,0.6234,0.135,-1.4202,,0.0746
654,0.1151,0.6234,0.1478,-1.4331,,0.1151
655,0.1441,0.6234,0.135,-1.4331,,0.1441
656,0.1677,0.6234,0.135,-1.4459,,0.1677
657,0.1759,0.6105,0.1221,-1.4331,,0.1759
658,0.1557,0.6362,0.1221,-1.4588,,0.1557
659,0.1203,0.6105,0.1221,-1.4331,,0.1203
660,-0.0207,0.5848,0.1221,-1.4588,,0.0207
661,-0.1408,0.5591,0.1092,-1.4459,,0.1408
662,-0.195,0.5462,0.1221,-1.4459,,0.195
663,-0.1403,0.5591,0.1092,-1.4588,,0.1403
664,-0.0689,0.5591,0.1092,-1.4202,,0.0689
665,0.0012,0.5462,0.1092,-1.4331,,0.0012
666,0.0226,0.5334,0.1092,-1.4588,,0.0226
667,-0.062,0.5462,0.1092,-1.4331,,0.062
668,-0.0234,0.5334,0.1221,-1.4459,,0.0234
669,0.0393,0.5205,0.1221,-1.4459,,0.0393
670,0.0462,0.5077,0.1221,-1.4331,,0.0462
671,-0.0122,0.5077,0.1092,-1.4331,,0.0122
672,-0.0131,0.482,0.1092,-1.4588,,0.0131
673,0.0152,0.4948,0.1092,-1.4459,,0.0152
674,0.0954,0.4948,0.1092,-1.4459,,0.0954
675,0.1124,0.4563,0.1092,-1.4202,,0.1124
676,0.0728,0.4563,0.1092,-1.4459,,0.0728
677,-0.0144,0.4434,0.1092,-1.4202,,0.0144
678,-0.057,0.4434,0.1221,-1.4202,,0.057
679,-0.0012,0.4306,0.0964,-1.4202,,0.0012
680,0.0101,0.4177,0.1221,-1.4074,,0.0101
681,0.0056,0.4177,0.1092,-1.4074,,0.0056
682,0.0232,0.4177,0.1092,-1.4074,,0.0232
683,0.075,0.392,0.1092,-1.4074,,0.075
684,0.0833,0.3792,0.1221,-1.4074,,0.0833
685,0.0749,0.3663,0.1092,-1.3945,,0.0749
686,0.081,0.3792,0.1221,-1.4202,,0.081
687,0.0613,0.3663,0.1092,-1.4202,,0.0613
688,0.0261,0.392,0.0964,-1.4202,,0.0261
689,-0.0459,0.3534,0.1092,-1.4074,,0.0459
690,-0.0486,0.3406,0.0964,-1.4202,,0.0486
691,-0.07,0.3277,0.0964,-1.4074,,0.07
692,-0.0543,0.3149,0.1092,-1.4202,,0.0543
693,-0.0018,0.3149,0.1092,-1.4331,,0.0018
694,-0.0098,0.302,0.1092,-1.4202,,0.0098
695,0.0034,0.302,0.1092,-1.4074,,0.0034
696,-0.0185,0.302,0.1092,-1.4202,,0.0185
697,-0.0178,0.2892,0.0964,-1.4202,,0.0178
698,0.0086,0.2763,0.0964,-1.4074,,0.0086
699,0.0222,0.2763,0.0964,-1.4459,,0.0222
700,0.0757,0.2635,0.1092,-1.4331,,0.0757
701,0.1034,0.2635,0.1092,-1.4331,,0.1034
702,0.1222,0.2506,0.1092,-1.4459,,0.1222
703,0.1064,0.2635,0.0964,-1.4459,,0.1064
704,0.1056,0.2378,0.0964,-1.4588,,0.1056
705,0.1186,0.2249,0.1092,-1.4459,,0.1186
706,0.1299,0.2249,0.1092,-1.4459,,0.1299
707,0.0943,0.1864,0.1092,-1.4588,,0.0943
708,0.0306,0.1992,0.1092,-1.4588,,0.0306
709,0.0043,0.1864,0.0964,-1.4202,,0.0043
710,-0.0034,0.1735,0.0964,-1.4459,,0.0034
711,-0.0016,0.1735,0.1092,-1.4331,,0.0016
712,-0.017,0.1607,0.0964,-1.4459,,0.017
713,-0.0538,0.1607,0.1092,-1.4459,,0.0538
714,-0.1118,0.1478,0.1092,-1.4202,,0.1118
715,-0.1364,0.135,0.1221,-1.4331,,0.1364
716,-0.1005,0.135,0.1221,-1.4202,,0.1005
717,-0.0592,0.1221,0.1221,-1.4331,,0.0592
718,-0.0847,0.135,0.1221,-1.4459,,0.0847
719,-0.1006,0.135,0.1092,-1.4074,,0.1006
720,-0.0171,0.1221,0.135,-1.4331,,0.0171
721,0.0511,0.1092,0.135,-1.3945,,0.0511
722,0.0467,0.1221,0.135,-1.4074,,0.0467
723,0.0924,0.1092,0.1478,-1.4202,,0.0924
724,0.1387,0.1092,0.135,-1.4459,,0.1387
725,0.0825,0.1092,0.1478,-1.4202,,0.0825
726,-0.0828,0.1092,0.1478,-1.4074,,0.0828
727,-0.195,0.1221,0.1478,-1.3945,,0.195
728,-0.098,0.1221,0.1607,-1.4202,,0.098
729,-0.1299,0.1221,0.1478,-1.4074,,0.1299
730,-0.0295,0.1221,0.1607,-1.4074,,0.0295
731,0.0204,0.1221,0.1607,-1.4074,,0.0204
732,0.0973,0.135,0.1735,-1.4202,,0.0973
733,0.1446,0.135,0.1607,-1.4202,,0.1446
734,0.1566,0.1478,0.1478,-1.4331,,0.1566
735,0.2004,0.1478,0.1478,-1.4716,,0.2004
736,0.2068,0.1607,0.1478,-1.4331,,0.2068
737,0.1491,0.1607,0.1478,-1.4202,,0.1491
738,0.1418,0.1607,0.1478,-1.4331,,0.1418
739,0.166,0.1735,0.1478,-1.4459,,0.166
740,0.1181,0.1864,0.1478,-1.4331,,0.1181
741,0.0225,0.1864,0.135,-1.4459,,0.0225
742,-0.1306,0.2121,0.1221,-1.4716,,0.1306
743,-0.2001,0.2506,0.1221,-1.4459,,0.2001
744,-0.2249,0.2249,0.1221,-1.4588,,0.2249
745,-0.1874,0.2378,0.135,-1.4588,,0.1874
746,-0.0702,0.2635,0.135,-1.4331,,0.0702
747,0.0252,0.2506,0.1221,-1.4588,,0.0252
748,0.0885,0.2763,0.135,-1.4716,,0.0885
749,0.0755,0.2892,0.1221,-1.4716,,0.0755
750,0.0289,0.2763,0.1221,-1.4588,,0.0289
751,0.0572,0.3149,0.1221,-1.4973,,0.0572
752,0.0427,0.3149,0.1221,-1.4973,,0.0427
753,-0.0046,0.3277,0.1221,-1.4716,,0.0046
754,-0.0163,0.3277,0.1221,-1.4973,,0.0163
755,0.0127,0.3406,0.1221,-1.4716,,0.0127
756,0.088,0.3663,0.1221,-1.4973,,0.088
757,0.1422,0.3663,0.1221,-1.4973,,0.1422
758,0.1374,0.4049,0.1092,-1.4973,,0.1374
759,0.1723,0.4049,0.1092,-1.4973,,0.1723
760,0.1537,0.4049,0.1092,-1.4845,,0.1537
761,0.1283,0.4177,0.1221,-1.4973,,0.1283
762,0.0784,0.4306,0.1221,-1.4973,,0.0784
763,0.0371,0.4306,0.1221,-1.4973,,0.0371
764,0.0026,0.4563,0.1221,-1.4973,,0.0026
765,-0.0171,0.4434,0.1221,-1.4973,,0.0171
766,-0.0313,0.4563,0.1092,-1.4973,,0.0313
767,-0.0522,0.482,0.1092,-1.4845,,0.0522
768,-0.0682,0.4691,0.1092,-1.4973,,0.0682
769,-0.0199,0.482,0.1092,-1.4973,,0.0199
770,-0.0361,0.482,0.1221,-1.4845,,0.0361
771,-0.0319,0.4948,0.1092,-1.4845,,0.0319
772,-0.0284,0.4948,0.1221,-1.4973,,0.0284
773,0.0067,0.5462,0.1221,-1.4973,,0.0067
774,0.0275,0.5205,0.1221,-1.4845,,0.0275
775,0.0001,0.5205,0.1221,-1.4716,,0.0001
776,0.0078,0.5205,0.1221,-1.4588,,0.0078
777,0.0081,0.5334,0.135,-1.4459,,0.0081
778,-0.0208,0.5334,0.135,-1.4459,,0.0208
779,0.0073,0.5462,0.135,-1.4202,,0.0073
780,0.0079,0.5334,0.135,-1.4331,,0.0079
781,0.0173,0.5591,0.135,-1.4459,,0.0173
782,0.0365,0.5462,0.1221,-1.4459,,0.0365
783,0.0323,0.5591,0.1221,-1.4331,,0.0323
784,0.0404,0.5591,0.135,-1.4202,,0.0404
785,0.0056,0.5462,0.1221,-1.4459,,0.0056
786,-0.1225,0.5591,0.135,-1.4202,,0.1225
787,-0.0938,0.5591,0.1221,-1.4074,,0.0938
788,-0.0554,0.5719,0.1221,-1.4202,,0.0554
789,-0.1131,0.5719,0.1221,-1.4331,,0.1131
790,-0.1562,0.5719,0.1221,-1.4074,,0.1562
791,-0.1748,0.5848,0.1221,-1.3688,,0.1748
792,-0.1365,0.5848,0.1221,-1.3817,,0.1365
793,-0.0727,0.5976,0.1221,-1.3817,,0.0727
794,0.0354,0.5848,0.135,-1.3817,,0.0354
795,0.1294,0.5848,0.1221,-1.3945,,0.1294
796,0.1934,0.5848,0.1221,-1.4331,,0.1934
797,0.2148,0.5976,0.1092,-1.3817,,0.2148
798,0.1701,0.5976,0.1092,-1.3688,,0.1701
799,0.1063,0.5976,0.1092,-1.3817,,0.1063
800,0.0955,0.6105,0.1092,-1.3688,,0.0955
801,0.0444,0.5976,0.1092,-1.3817,,0.0444
802,-0.0136,0.5848,0.1092,-1.3688,,0.0136
803,-0.0966,0.6362,0.0964,-1.356,,0.0966
804,-0.143,0.6234,0.1092,-1.356,,0.143
805,-0.0915,0.6105,0.0835,-1.3688,,0.0915
806,-0.0144,0.6105,0.0835,-1.356,,0.0144
807,0.008,0.6234,0.0964,-1.356,,0.008
808,0.0345,0.6362,0.0835,-1.3431,,0.0345
809,0.0475,0.6362,0.0835,-1.356,,0.0475
810,0.0571,0.6362,0.0835,-1.3817,,0.0571
811,0.0752,0.6362,0.0707,-1.3174,,0.0752
812,0.0877,0.6362,0.0835,-1.3688,,0.0877
813,0.1078,0.6362,0.0835,-1.3431,,0.1078
814,0.0826,0.6362,0.0578,-1.3688,,0.0826
815,0.0234,0.6362,0.0707,-1.3302,,0.0234
816,-0.1222,0.6362,0.0835,-1.356,,0.1222
817,-0.0232,0.6362,0.0707,-1.3431,,0.0232
818,0.0253,0.6619,0.0578,-1.3302,,0.0253
819,0.0386,0.6619,0.0578,-1.356,,0.0386
820,0.0186,0.6619,0.0707,-1.3302,,0.0186
821,0.0242,0.6619,0.0578,-1.3302,,0.0242
822,0.0091,0.6619,0.0707,-1.3302,,0.0091
823,-0.0384,0.6619,0.0578,-1.3302,,0.0384
824,-0.0323,0.6619,0.0578,-1.3302,,0.0323
825,-0.0175,0.6748,0.0578,-1.3174,,0.0175
826,-0.006,0.7005,0.0707,-1.3302,,0.006
827,-0.0067,0.6748,0.0707,-1.3174,,0.0067
828,-0.0116,0.7005,0.045,-1.3302,,0.0116
829,-0.0053,0.6876,0.045,-1.3045,,0.0053
830,-0.0001,0.6876,0.0707,-1.3174,,0.0001
831,0.0289,0.6876,0.0707,-1.3174,,0.0289
832,0.0311,0.7005,0.0835,-1.3431,,0.0311
833,0.0329,0.6876,0.0578,-1.3174,,0.0329
834,0.0438,0.7005,0.0578,-1.3045,,0.0438
835,0.0178,0.7262,0.0578,-1.2917,,0.0178
836,-0.0023,0.7133,0.0578,-1.3174,,0.0023
837,-0.0107,0.7262,0.045,-1.3174,,0.0107
838,0.0235,0.739,0.0707,-1.3045,,0.0235
839,0.0192,0.739,0.0578,-1.2917,,0.0192
840,-0.0242,0.739,0.0578,-1.3045,,0.0242
841,-0.0609,0.7519,0.0578,-1.2917,,0.0609
842,-0.0785,0.7519,0.0578,-1.3045,,0.0785
843,-0.0201,0.7904,0.045,-1.2917,,0.0201
844,0.0067,0.7776,0.0707,-1.3174,,0.0067
845,0.013,0.7647,0.0578,-1.2917,,0.013
846,0.0261,0.7519,0.0578,-1.3045,,0.0261
847,0.0294,0.7519,0.045,-1.2531,,0.0294
848,0.0365,0.7776,0.0578,-1.2788,,0.0365
849,0.0393,0.7776,0.045,-1.2788,,0.0393
850,0.0281,0.7776,0.0321,-1.2788,,0.0281
851,0.014,0.7904,0.0321,-1.2531,,0.014
852,-0.0191,0.7904,0.045,-1.266,,0.0191
853,-0.0975,0.7776,0.0321,-1.3045,,0.0975
854,-0.079,0.7776,0.0193,-1.2917,,0.079
855,-0.0308,0.7904,0.0193,-1.266,,0.0308
856,-0.0259,0.7904,0.0193,-1.266,,0.0259
857,0.0275,0.7904,0.0321,-1.2788,,0.0275
858,0.024,0.8033,0.0064,-1.266,,0.024
859,0.0208,0.7904,-0.0064,-1.266,,0.0208
860,0.0323,0.8033,0.0193,-1.2917,,0.0323
861,0.0241,0.8033,0.0064,-1.2788,,0.0241
862,0.0226,0.8033,0.0193,-1.266,,0.0226
863,-0.0157,0.8033,0.0064,-1.2917,,0.0157
864,-0.0219,0.7904,0.0193,-1.2531,,0.0219
865,0.0108,0.8033,0.0064,-1.2531,,0.0108
866,0.0407,0.8161,0.0064,-1.2531,,0.0407
867,0.0423,0.8033,0.0193,-1.2403,,0.0423
868,0.044,0.8161,0.0193,-1.2531,,0.044
869,0.021,0.8161,0.0064,-1.2274,,0.021
870,0.0116,0.8161,0.0193,-1.2146,,0.0116
871,0.0592,0.8161,0.0321,-1.2274,,0.0592
872,0.0741,0.8161,0.0321,-1.2146,,0.0741
873,0.1026,0.829,0.0064,-1.2531,,0.1026
874,0.0711,0.829,0.0064,-1.2274,,0.0711
875,0.0601,0.829,0.0064,-1.2274,,0.0601
876,0.0429,0.8418,0.0064,-1.1889,,0.0429
877,-0.0178,0.8418,0.0064,-1.2274,,0.0178
878,-0.1074,0.8418,0.0064,-1.1889,,0.1074
879,-0.0957,0.829,0.0064,-1.2017,,0.0957
880,-0.0884,0.8547,0.0193,-1.1889,,0.0884
881,-0.0475,0.8547,0.0193,-1.2017,,0.0475
882,-0.0557,0.8547,0.0064,-1.2017,,0.0557
883,-0.0426,0.8676,0.0193,-1.1889,,0.0426
884,-0.0266,0.8676,0.0064,-1.1889,,0.0266
885,-0.0195,0.8676,0.0064,-1.1503,,0.0195
886,-0.0136,0.8804,0.0193,-1.1503,,0.0136
887,-0.0189,0.8804,0.0064,-1.176,,0.0189
888,0.0074,0.9061,0.0064,-1.1632,,0.0074
889,-0.0514,0.9061,-0.0193,-1.176,,0.0514
890,-0.0054,0.9061,-0.0193,-1.1632,,0.0054
891,0.0277,0.919,-0.0064,-1.1503,,0.0277
892,0.0456,0.9061,-0.0064,-1.1632,,0.0456
893,0.0733,0.919,-0.0064,-1.176,,0.0733
894,0.0369,0.9318,-0.0064,-1.1503,,0.0369
895,0.0469,0.9318,-0.0193,-1.176,,0.0469
896,0.0496,0.9575,-0.0193,-1.1632,,0.0496
897,0.0215,0.9447,-0.0193,-1.176,,0.0215
898,-0.0101,0.9704,-0.0193,-1.1632,,0.0101
899,0.0122,0.9575,-0.0193,-1.1889,,0.0122
